"date","TagID","percentage","home_adj","phase","mean_r","mean_t","mean_w","sum_p"
2024-07-16,"Tag_19",0.5,1172.60088478061,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-16,"Tag_19",0.95,6087.59151860085,"no",144.512380952381,15.9804761904762,1.36790476190476,0
2024-07-17,"Tag_19",0.5,1744.31960859455,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-17,"Tag_19",0.95,7637.90298752583,"yes",550.142857142857,20.4966666666667,2.87880952380952,0
2024-07-18,"Tag_19",0.5,1178.6756327154,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-18,"Tag_19",0.95,6403.95520402649,"no",444.166666666667,19.947619047619,2.43719047619048,0.414
2024-07-19,"Tag_19",0.5,1157.31655838471,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-19,"Tag_19",0.95,6404.19374270363,"yes",576.204761904762,22.3947619047619,2.87790476190476,0
2024-07-20,"Tag_19",0.5,687.410798181991,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-20,"Tag_19",0.95,3819.88648313061,"no",168.888571428571,17.7128571428571,1.26328571428571,6.831
2024-07-21,"Tag_19",0.5,1250.14791092129,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-07-21,"Tag_19",0.95,6820.88770678747,"no",432.633333333333,16.7695238095238,3.07495238095238,0
2024-06-25,"Tag_1",0.5,425.707234784177,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_1",0.95,3787.79110659928,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_1",0.5,471.200790051545,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_1",0.95,3600.2731131464,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_1",0.5,721.520169823544,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_1",0.95,3939.06632618276,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_1",0.5,929.779386464457,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_1",0.95,6922.6785300773,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-29,"Tag_1",0.5,542.224368638912,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_1",0.95,4373.72173869627,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-25,"Tag_20",0.5,1162.55318781487,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-25,"Tag_20",0.95,6734.55138409925,"no",185.080952380952,16.26,1.69438095238095,0
2024-06-26,"Tag_20",0.5,1118.38266613042,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-26,"Tag_20",0.95,5491.06350185481,"no",590.738095238095,22.1071428571429,1.88861904761905,0
2024-06-27,"Tag_20",0.5,805.063249957584,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-27,"Tag_20",0.95,4721.35449361029,"no",506.604761904762,16.9438095238095,5.45766666666667,0
2024-06-28,"Tag_20",0.5,1143.83783704167,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-28,"Tag_20",0.95,6769.66401526424,"no",287.435238095238,14.9890476190476,3.75638095238095,0
2024-06-29,"Tag_20",0.5,1173.97892202412,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-29,"Tag_20",0.95,7377.12487787491,"no",318.638095238095,16.1804761904762,2.41771428571429,1.035
2024-06-30,"Tag_20",0.5,605.977499758009,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-06-30,"Tag_20",0.95,5476.2471951602,"no",221.761428571429,13.9838095238095,1.73919047619048,0
2024-07-01,"Tag_20",0.5,1431.57335000935,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-01,"Tag_20",0.95,6389.75780877492,"yes",197.702857142857,13.7909523809524,3.12380952380952,2.07
2024-07-02,"Tag_20",0.5,1186.35511500041,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
2024-07-02,"Tag_20",0.95,7637.14837161909,"yes",283.780952380952,14.8861904761905,1.97833333333333,0
